Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-03-18,WIPRO,EQ,643.4,647.0,648.0,628.75,629.95,631.4,636.2,1673555,106471178135000.0,66036,1082871,0.647
2015-03-19,WIPRO,EQ,631.4,637.7,642.7,632.5,635.7,635.05,637.89,1471576,93870912070000.0,28279,881624,0.5991
2015-03-20,WIPRO,EQ,635.05,638.7,656.7,636.65,653.0,652.65,649.13,2257073,146512548960000.0,50645,1363735,0.6042000000000001
2015-03-23,WIPRO,EQ,652.65,652.7,660.5,641.2,646.15,645.1,649.25,1149989,74662751945000.0,44271,580998,0.5052000000000001
2015-03-24,WIPRO,EQ,645.1,645.0,658.5,643.1,650.1,652.25,652.88,1314563,85825388535000.0,44873,774139,0.5889
2015-03-25,WIPRO,EQ,652.25,651.0,663.95,646.55,660.7,661.1,655.24,1098652,71987647515000.0,39726,650337,0.5919
2015-03-26,WIPRO,EQ,661.1,657.9,657.9,625.2,635.0,631.9,639.2,2292616,146543487140000.0,67969,1452223,0.6334000000000001
2015-03-27,WIPRO,EQ,631.9,639.7,641.6,608.55,611.8,612.15,622.87,2559929,159449618265000.0,61461,1382045,0.5399
2015-03-30,WIPRO,EQ,612.15,620.0,624.95,616.2,624.85,623.4,620.81,1277713,79322182870000.0,32130,777634,0.6086
2015-03-31,WIPRO,EQ,623.4,623.05,634.6,618.2,627.1,628.85,627.06,1689533,105944358070000.0,54547,975415,0.5773
2015-04-01,WIPRO,EQ,628.85,623.4,636.45,620.2,632.0,633.2,630.57,1191542,75134796015000.0,28304,715086,0.6001
2015-04-06,WIPRO,EQ,633.2,628.95,628.95,617.4,620.35,621.15,621.2,1476030,91690950335000.0,33465,982794,0.6658
2015-04-07,WIPRO,EQ,621.15,623.4,627.9,609.15,615.15,615.05,616.1,1854541,114258471000000.0,39020,1149626,0.6199
2015-04-08,WIPRO,EQ,615.05,614.0,623.0,613.1,616.15,616.3,617.6,1788943,110485038005000.0,43964,1213220,0.6781999999999999
2015-04-09,WIPRO,EQ,616.3,621.5,624.3,612.05,616.55,617.15,617.26,1321860,81593424735000.0,29435,811904,0.6142000000000001
2015-04-10,WIPRO,EQ,617.15,620.25,621.9,614.55,618.45,617.7,617.22,1075974,66410848460000.0,24891,663677,0.6168
2015-04-13,WIPRO,EQ,617.7,618.9,625.75,614.85,624.15,624.2,621.29,866150,53813005725000.0,22303,538401,0.6215999999999999
2015-04-15,WIPRO,EQ,624.2,623.0,623.0,600.75,606.45,606.65,612.35,1371735,83998185005000.0,34227,880451,0.6419
2015-04-16,WIPRO,EQ,606.65,607.0,608.2,590.05,602.6,601.95,596.98,2451912,146374562135000.0,54510,1641807,0.6696
2015-04-17,WIPRO,EQ,601.95,596.05,596.7,585.0,587.5,586.85,588.72,1564242,92090512640000.0,33483,926329,0.5922
2015-04-20,WIPRO,EQ,586.85,586.85,591.05,570.5,570.5,575.4,580.2,1485403,86182732420000.0,33398,909430,0.6122
2015-04-21,WIPRO,EQ,575.4,568.0,588.4,550.55,578.15,578.15,569.67,3946681,224831968810000.0,95129,1766882,0.44770000000000004
2015-04-22,WIPRO,EQ,578.15,562.0,563.25,542.0,543.85,544.55,551.59,6270181,345858663685000.0,129912,3267623,0.5211
2015-04-23,WIPRO,EQ,544.55,548.95,548.95,532.55,533.05,534.25,538.84,3043814,164014047410000.0,76331,1604740,0.5272
2015-04-24,WIPRO,EQ,534.25,535.55,538.65,512.5,531.0,523.2,529.45,3565799,188790330610000.0,88440,2357682,0.6612
2015-04-27,WIPRO,EQ,523.2,528.6,535.75,518.15,531.8,533.8,529.94,1840543,97537605910000.0,60647,944269,0.513
2015-04-28,WIPRO,EQ,533.8,533.0,537.55,525.0,531.0,532.25,530.76,3071168,163006799740000.0,66985,1818385,0.5921000000000001
2015-04-29,WIPRO,EQ,532.25,533.0,546.7,530.2,541.75,541.65,539.68,2817203,152039359165000.0,64810,1437436,0.5102
2015-04-30,WIPRO,EQ,541.65,537.05,542.05,533.75,539.05,538.6,538.1,3178167,171018250540000.0,65307,2082621,0.6553
2015-05-04,WIPRO,EQ,538.6,539.1,544.6,534.55,544.0,541.15,538.49,987086,53153798885000.0,34335,391148,0.39630000000000004
2015-05-05,WIPRO,EQ,541.15,545.05,548.35,541.25,544.55,544.9,544.86,1617499,88131807135000.0,49733,1043216,0.645
2015-05-06,WIPRO,EQ,544.9,543.75,543.75,529.45,532.7,532.35,533.76,2779652,148367023515000.0,63629,1904435,0.6851
2015-05-07,WIPRO,EQ,532.35,531.0,542.7,525.1,538.8,538.15,535.0,2274572,121690260459999.98,37128,1319851,0.5803
2015-05-08,WIPRO,EQ,538.15,541.1,544.5,536.1,540.0,540.5,541.02,1556955,84233642270000.0,32606,1000508,0.6426000000000001
2015-05-11,WIPRO,EQ,540.5,542.95,544.3,537.1,542.0,541.5,540.1,2101092,113479492165000.02,29808,1462635,0.6961
2015-05-12,WIPRO,EQ,541.5,542.5,544.4,530.65,534.25,533.85,534.01,1432110,76476537085000.0,29766,922367,0.6441
2015-05-13,WIPRO,EQ,533.85,535.0,543.4,529.65,542.0,542.25,538.47,1504313,81003028195000.0,37060,844757,0.5616
2015-05-14,WIPRO,EQ,542.25,542.8,542.8,533.05,537.0,536.5,535.92,1025608,54964442885000.0,21754,560695,0.5467000000000001
2015-05-15,WIPRO,EQ,536.5,536.0,541.6,535.0,538.0,538.45,537.6,1010864,54343567150000.0,19135,622254,0.6156
2015-05-18,WIPRO,EQ,538.45,539.0,545.0,535.4,544.4,544.25,540.01,1064875,57504236325000.0,33259,643843,0.6046
2015-05-19,WIPRO,EQ,544.25,545.0,554.75,543.6,552.05,552.6,551.63,2316793,127801379780000.0,63871,1601106,0.6911
2015-05-20,WIPRO,EQ,552.6,554.75,564.9,552.65,562.2,564.0,560.35,1471459,82452475800000.0,42273,742560,0.5046
2015-05-21,WIPRO,EQ,564.0,566.0,566.1,558.5,565.0,564.25,563.03,1459842,82194084230000.0,35309,959254,0.6570999999999999
2015-05-22,WIPRO,EQ,564.25,560.55,562.9,554.6,560.3,560.5,558.55,1983773,110802776015000.02,46468,1415190,0.7134
2015-05-25,WIPRO,EQ,560.5,561.0,565.5,557.5,562.5,563.1,561.97,1552433,87241549725000.0,38899,1040663,0.6703
2015-05-26,WIPRO,EQ,563.1,560.55,563.8,556.1,559.7,558.25,559.46,1204749,67401488315000.0,33950,902585,0.7492000000000001
2015-05-27,WIPRO,EQ,558.25,556.25,557.7,546.05,553.05,552.35,551.71,1677377,92542344635000.0,65324,1153070,0.6874
2015-05-28,WIPRO,EQ,552.35,553.5,557.7,541.25,556.0,554.55,553.04,2317827,128185391795000.0,36024,1609045,0.6942
2015-05-29,WIPRO,EQ,554.55,554.6,565.0,554.6,563.5,561.7,561.35,3310309,185825424900000.0,43004,2424890,0.7325
2015-06-01,WIPRO,EQ,561.7,560.0,567.95,558.75,561.5,563.55,564.06,836468,47181831545000.0,22182,396663,0.4742
2015-06-02,WIPRO,EQ,563.55,561.95,562.0,546.05,550.0,548.8,552.28,1017819,56211860360000.0,34639,452073,0.44420000000000004
2015-06-03,WIPRO,EQ,548.8,550.25,558.25,544.05,544.8,545.6,549.15,1863451,102332213115000.0,51019,1249365,0.6705
2015-06-04,WIPRO,EQ,545.6,547.0,560.9,547.0,556.2,552.7,554.11,2328406,129019082340000.02,47127,1426066,0.6125
2015-06-05,WIPRO,EQ,552.7,554.3,564.95,550.6,555.5,555.8,559.04,1696683,94851938430000.0,38271,1059794,0.6246
2015-06-08,WIPRO,EQ,555.8,555.8,561.7,550.5,555.7,555.0,556.03,1138456,63301143325000.0,33447,740848,0.6507
2015-06-09,WIPRO,EQ,555.0,553.2,557.35,540.6,540.6,543.55,549.54,1192589,65537537200000.0,36119,689265,0.578
2015-06-10,WIPRO,EQ,543.55,542.5,566.95,541.7,563.2,562.75,554.56,1784344,98953040680000.0,49082,946777,0.5306000000000001
2015-06-11,WIPRO,EQ,562.75,565.0,566.0,543.05,547.5,546.05,553.43,1997726,110559811150000.0,61023,1410984,0.7062999999999999
2015-06-12,WIPRO,EQ,546.05,546.05,554.4,529.0,538.8,537.35,539.58,2215415,119538808984999.98,56087,1300130,0.5869
2015-06-15,WIPRO,EQ,537.35,536.0,548.0,531.85,541.95,540.9,541.11,1032846,55888215160000.0,39631,462204,0.4475
2015-06-16,WIPRO,EQ,540.9,543.0,546.45,535.05,539.15,540.3,540.53,1128789,61014097700000.0,24999,594963,0.5271
2015-06-17,WIPRO,EQ,540.3,542.0,553.95,541.1,545.9,546.55,546.7,1365147,74633237595000.0,39820,846634,0.6202000000000001
2015-06-18,WIPRO,EQ,546.55,547.5,560.4,544.7,555.45,556.1,554.91,1786565,99138583955000.0,92806,1182291,0.6618
2015-06-19,WIPRO,EQ,556.1,558.45,577.75,556.8,558.9,561.55,566.01,5166628,292434832560000.0,54466,3397437,0.6576000000000001
2015-06-22,WIPRO,EQ,561.55,559.9,563.55,553.05,562.9,560.2,558.43,1515199,84613241135000.0,39371,784540,0.5178
2015-06-23,WIPRO,EQ,560.2,564.0,564.0,555.0,558.0,557.4,558.36,1067772,59620285079999.99,30458,419506,0.3929
2015-06-24,WIPRO,EQ,557.4,558.0,568.0,557.0,565.0,565.4,563.62,1423531,80233221055000.0,27735,745960,0.524
2015-06-25,WIPRO,EQ,565.4,563.5,563.9,549.75,553.1,552.15,553.96,2199982,121870012240000.02,27538,1462632,0.6648000000000001
2015-06-26,WIPRO,EQ,552.15,554.1,561.35,554.1,558.0,558.65,558.21,782109,43658212685000.0,17614,377833,0.48310000000000003
2015-06-29,WIPRO,EQ,558.65,553.1,554.95,542.25,554.05,552.4,548.45,839478,46041330210000.0,18464,394576,0.47000000000000003
2015-06-30,WIPRO,EQ,552.4,552.0,554.55,545.0,545.25,546.7,547.28,1570104,85928721935000.0,29506,1141835,0.7272
2015-07-01,WIPRO,EQ,546.7,544.05,556.0,541.25,555.0,552.75,548.9,1204636,66122074810000.0,25281,547758,0.4547
2015-07-02,WIPRO,EQ,552.75,555.95,560.5,549.05,553.55,555.75,555.7,1005479,55874692165000.0,25147,551537,0.5485
2015-07-03,WIPRO,EQ,555.75,553.4,554.4,548.0,550.1,549.55,550.55,858561,47267704985000.0,24669,377761,0.44
2015-07-06,WIPRO,EQ,549.55,544.55,551.75,543.7,550.2,550.05,548.71,725183,39791726435000.0,18058,332833,0.459
2015-07-07,WIPRO,EQ,550.05,553.5,562.3,552.7,554.15,553.8,557.28,780960,43521378180000.0,24788,299679,0.3837
2015-07-08,WIPRO,EQ,553.8,551.1,558.75,549.0,552.9,552.75,554.28,974247,54000739010000.0,35376,477002,0.48960000000000004
2015-07-09,WIPRO,EQ,552.75,552.7,556.45,543.25,545.35,544.9,550.37,687081,37814908770000.0,44702,346951,0.505
2015-07-10,WIPRO,EQ,544.9,550.0,554.4,545.55,549.0,548.65,549.5,1113652,61194909190000.0,37304,535101,0.4805
2015-07-13,WIPRO,EQ,548.65,549.1,562.0,549.1,561.7,559.65,556.3,905841,50391747875000.0,22941,499424,0.5513
2015-07-14,WIPRO,EQ,559.65,557.5,567.4,555.9,565.0,565.4,562.4,617609,34734051805000.0,15603,237938,0.38530000000000003
2015-07-15,WIPRO,EQ,565.4,568.0,579.8,566.55,578.0,577.75,576.52,1634304,94221276120000.0,43132,916706,0.5609000000000001
2015-07-16,WIPRO,EQ,577.75,578.9,582.0,572.2,575.0,575.3,576.25,869575,50109098990000.0,23178,416033,0.47840000000000005
2015-07-17,WIPRO,EQ,575.3,577.0,579.9,565.2,568.5,568.35,570.24,943908,53825842500000.0,27735,526898,0.5582
2015-07-20,WIPRO,EQ,568.35,564.0,572.7,562.0,569.45,568.6,568.8,748362,42566507235000.0,23911,341530,0.45640000000000003
2015-07-21,WIPRO,EQ,568.6,567.55,585.1,567.35,578.05,576.6,580.88,1564475,90877885710000.0,40344,726090,0.46409999999999996
2015-07-22,WIPRO,EQ,576.6,580.0,588.6,576.0,586.0,584.6,584.21,1026549,59972015970000.01,25725,492873,0.48009999999999997
2015-07-23,WIPRO,EQ,584.6,587.6,593.8,574.65,588.3,589.05,586.11,2229413,130669180870000.0,50638,924534,0.4147
2015-07-24,WIPRO,EQ,589.05,583.05,586.0,565.2,567.6,566.75,570.9,2258511,128938917484999.98,42654,862416,0.38189999999999996
2015-07-27,WIPRO,EQ,566.75,565.0,569.75,559.75,561.05,561.65,563.3,987657,55634824860000.0,41030,462417,0.4682
2015-07-28,WIPRO,EQ,561.65,561.5,562.25,553.5,559.45,556.65,556.91,1549849,86313412180000.0,49718,846307,0.5461
2015-07-29,WIPRO,EQ,556.65,557.0,568.0,556.95,566.25,564.85,564.68,1126555,63614243460000.0,25427,708867,0.6292
2015-07-30,WIPRO,EQ,564.85,568.0,569.7,555.7,561.05,562.0,564.99,1045887,59091426315000.0,29374,657885,0.629
2015-07-31,WIPRO,EQ,562.0,563.0,572.0,562.95,571.0,569.85,567.92,1321332,75040434050000.0,23043,842475,0.6376
2015-08-03,WIPRO,EQ,569.85,571.0,575.9,569.0,570.0,570.4,572.51,647866,37091249555000.0,25052,281249,0.4341
2015-08-04,WIPRO,EQ,570.4,570.9,570.9,557.5,560.0,559.85,562.95,1459987,82190302480000.0,38557,860051,0.5891
2015-08-05,WIPRO,EQ,559.85,561.25,578.0,559.85,574.15,575.35,571.71,1068081,61063043270000.01,26659,566134,0.53
2015-08-06,WIPRO,EQ,575.35,579.0,579.75,569.0,572.45,571.6,572.21,941807,53891177520000.01,23059,376289,0.3995
2015-08-07,WIPRO,EQ,571.6,571.6,575.9,566.05,568.7,569.1,571.57,791237,45224958595000.0,23900,354916,0.4486
2015-08-10,WIPRO,EQ,569.1,568.05,573.45,560.1,564.0,563.45,566.6,722731,40950195685000.0,21265,371414,0.5139
2015-08-11,WIPRO,EQ,563.45,566.0,567.45,555.05,566.95,566.15,561.4,1251175,70240825875000.0,34976,615397,0.4919
2015-08-12,WIPRO,EQ,566.15,562.25,581.3,562.25,575.0,577.75,575.46,1373245,79024597770000.0,27158,700430,0.5101
2015-08-13,WIPRO,EQ,577.75,577.55,579.5,565.8,570.15,571.2,571.67,1033298,59070741045000.01,28777,469502,0.45439999999999997
2015-08-14,WIPRO,EQ,571.2,571.2,577.8,566.65,574.15,575.25,573.48,856542,49121195680000.0,30205,359096,0.4192
2015-08-17,WIPRO,EQ,575.25,575.8,579.0,568.85,576.05,575.85,574.61,414912,23841217570000.0,14369,138177,0.33299999999999996
2015-08-18,WIPRO,EQ,575.85,577.7,587.5,568.5,572.25,571.15,577.61,1402485,81008260585000.0,51950,794644,0.5666
2015-08-19,WIPRO,EQ,571.15,573.7,586.75,572.0,584.85,584.75,581.82,1090309,63435998225000.0,47037,647387,0.5938
2015-08-20,WIPRO,EQ,584.75,585.0,586.35,573.75,578.3,576.75,579.36,1204492,69783819095000.01,44077,619849,0.5146000000000001
2015-08-21,WIPRO,EQ,576.75,574.8,577.0,563.7,576.0,576.0,572.17,1384738,79230072400000.0,46395,870511,0.6286
2015-08-24,WIPRO,EQ,576.0,568.95,574.0,536.1,548.0,544.35,555.1,2228412,123698959055000.0,43024,1445077,0.6485
2015-08-25,WIPRO,EQ,544.35,549.35,551.5,528.3,547.0,541.3,539.71,2868240,154800475080000.0,72089,1856400,0.6472
2015-08-26,WIPRO,EQ,541.3,544.9,556.6,543.1,546.35,550.95,551.82,2070752,114267437584999.98,72087,1480142,0.7148000000000001
2015-08-27,WIPRO,EQ,550.95,557.45,557.45,546.6,549.5,551.35,552.35,2410790,133159286295000.0,62630,1812623,0.7519
2015-08-28,WIPRO,EQ,551.35,554.3,565.45,552.35,563.3,563.6,559.2,1071547,59920731970000.01,38150,652553,0.609
2015-08-31,WIPRO,EQ,563.6,563.6,575.0,560.7,570.3,571.8,568.9,1678949,95515264070000.0,51192,1147406,0.6834
2015-09-01,WIPRO,EQ,571.8,571.3,572.0,560.0,564.0,564.15,566.29,1331821,75419862975000.0,36051,965863,0.7252
2015-09-02,WIPRO,EQ,564.15,566.15,569.2,549.2,558.55,554.25,560.16,1232289,69028316629999.99,32125,763025,0.6192000000000001
2015-09-03,WIPRO,EQ,554.25,559.0,568.0,558.55,567.85,567.15,564.46,616022,34772223600000.0,19628,350275,0.5686
2015-09-04,WIPRO,EQ,567.15,568.0,571.6,547.2,555.9,554.0,559.47,1486567,83169692575000.0,55138,794511,0.5345000000000001
2015-09-07,WIPRO,EQ,554.0,553.9,556.8,544.15,552.55,552.1,549.82,1070478,58856559554999.99,45371,659260,0.6159
2015-09-08,WIPRO,EQ,552.1,550.3,566.0,550.0,565.6,563.6,560.19,767654,43003567540000.0,30829,378270,0.4928
2015-09-09,WIPRO,EQ,563.6,566.8,573.55,558.2,562.0,561.1,565.77,768588,43484221225000.0,53787,448710,0.5838
2015-09-10,WIPRO,EQ,561.1,555.0,559.75,550.35,555.4,552.1,555.01,1645476,91325594580000.0,47842,1247879,0.7584000000000001
2015-09-11,WIPRO,EQ,552.1,555.0,562.85,554.8,559.0,559.1,558.86,765874,42801716270000.0,47224,463081,0.6046
2015-09-14,WIPRO,EQ,559.1,561.0,573.7,559.2,571.5,571.65,569.03,2003431,114000556745000.0,33863,1549238,0.7733
2015-09-15,WIPRO,EQ,571.65,569.0,574.0,566.05,571.1,569.9,569.93,925819,52765397795000.0,37215,624603,0.6746
2015-09-16,WIPRO,EQ,569.9,573.9,582.0,571.45,579.25,580.55,578.78,1864071,107888732130000.0,72492,1406275,0.7544
2015-09-18,WIPRO,EQ,580.55,580.7,595.0,580.0,592.0,592.0,589.98,1856046,109503614484999.98,82231,1346947,0.7256999999999999
2015-09-21,WIPRO,EQ,592.0,589.8,597.0,584.5,595.0,592.2,591.01,2220138,131213228240000.02,57628,1883050,0.8482
2015-09-22,WIPRO,EQ,592.2,592.0,604.25,590.0,594.0,595.9,598.87,3380258,202432598555000.0,87424,2863692,0.8472
2015-09-23,WIPRO,EQ,595.9,589.1,596.4,582.15,595.25,590.75,588.57,1411719,83089778730000.0,76432,812674,0.5757
2015-09-24,WIPRO,EQ,590.75,594.0,604.9,587.0,602.5,603.05,597.99,2080264,124398480665000.02,92755,1341356,0.6448
2015-09-28,WIPRO,EQ,603.05,602.0,602.0,590.05,593.0,592.95,595.55,997996,59435296870000.01,53885,661109,0.6624
2015-09-29,WIPRO,EQ,592.95,585.6,597.9,585.0,587.7,588.3,590.42,1522181,89872839925000.0,78348,1055828,0.6936
2015-09-30,WIPRO,EQ,588.3,594.1,598.95,592.0,597.8,597.85,597.6,1798206,107461657900000.0,55511,1393030,0.7747
2015-10-01,WIPRO,EQ,597.85,598.05,613.3,597.35,598.65,599.75,608.04,3500187,212825999320000.0,70171,2779255,0.794
2015-10-05,WIPRO,EQ,599.75,600.4,609.9,597.1,599.6,600.3,602.4,1706301,102787315135000.0,42358,1161178,0.6805
2015-10-06,WIPRO,EQ,600.3,602.4,610.0,598.2,599.0,599.35,602.79,1519897,91617383290000.0,43126,1055538,0.6945
2015-10-07,WIPRO,EQ,599.35,599.8,599.8,585.0,587.3,588.85,588.86,934819,55047817025000.0,28682,470471,0.5033
2015-10-08,WIPRO,EQ,588.85,591.6,596.95,585.65,590.0,589.8,591.58,1102227,65206041079999.99,22072,735180,0.667
2015-10-09,WIPRO,EQ,589.8,595.7,596.65,585.2,592.0,592.35,590.13,1349408,79632126090000.0,31446,784325,0.5811999999999999
2015-10-12,WIPRO,EQ,592.35,600.0,600.0,582.0,585.0,583.95,587.75,1060687,62342283970000.01,35758,631151,0.595
2015-10-13,WIPRO,EQ,583.95,585.0,593.7,583.65,584.95,585.35,587.04,974152,57186341590000.0,37510,603968,0.62
2015-10-14,WIPRO,EQ,585.35,582.1,594.45,581.05,582.5,582.9,586.81,1050171,61625396160000.0,44236,682674,0.6501
2015-10-15,WIPRO,EQ,582.9,587.95,587.95,576.1,577.95,577.1,578.55,841140,48664131950000.0,30804,481363,0.5723
2015-10-16,WIPRO,EQ,577.1,579.0,582.15,565.6,576.95,577.35,573.73,916513,52582864495000.0,23294,377342,0.4117
2015-10-19,WIPRO,EQ,577.35,581.9,584.25,571.1,578.0,577.55,576.54,999500,57625479165000.0,27448,601351,0.6017
2015-10-20,WIPRO,EQ,577.55,579.0,579.9,570.0,572.0,571.8,572.96,1341904,76886377585000.0,38738,776542,0.5787
