Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-01-21,LT,EQ,1629.55,1633.8,1668.2,1630.75,1657.95,1654.55,1652.83,2470158,408275474280000.0,96872,1412959,0.5720000000000001
2015-01-22,LT,EQ,1654.55,1656.0,1669.0,1653.35,1664.0,1663.3,1662.41,1207449,200727211515000.0,53571,617270,0.5112
2015-01-23,LT,EQ,1663.3,1675.0,1715.95,1675.0,1712.0,1711.3,1705.32,2916141,497294442575000.0,96140,1694172,0.5810000000000001
2015-01-27,LT,EQ,1711.3,1720.0,1750.0,1718.0,1739.4,1742.0,1739.45,2260406,393187441795000.0,92491,1273112,0.5632
2015-01-28,LT,EQ,1742.0,1735.2,1740.5,1685.0,1695.25,1698.35,1714.69,2309016,395923740570000.0,124372,1369091,0.5929
2015-01-29,LT,EQ,1698.35,1692.35,1733.7,1688.25,1731.0,1723.9,1711.92,2306675,394885069680000.0,87608,1310678,0.5682
2015-01-30,LT,EQ,1723.9,1728.6,1740.8,1683.35,1705.0,1700.55,1711.57,1521663,260443917490000.0,81643,741882,0.4875
2015-02-02,LT,EQ,1700.55,1696.0,1739.85,1696.0,1735.0,1735.1,1724.51,1417138,244386351205000.03,64092,741054,0.5229
2015-02-03,LT,EQ,1735.1,1742.0,1749.9,1707.35,1715.5,1722.5,1727.28,1953815,337479147355000.0,77892,1054659,0.5398
2015-02-04,LT,EQ,1722.5,1729.55,1732.2,1682.4,1684.1,1688.4,1707.0,1230675,210075777690000.0,53134,616978,0.5013000000000001
2015-02-05,LT,EQ,1688.4,1690.95,1706.0,1674.1,1678.5,1682.4,1691.81,1343965,227372758465000.0,51507,550677,0.4097
2015-02-06,LT,EQ,1682.4,1682.0,1694.0,1663.0,1674.3,1683.55,1681.16,1473747,247759741560000.0,69567,741912,0.5034000000000001
2015-02-09,LT,EQ,1683.55,1663.3,1669.0,1550.0,1558.35,1572.45,1604.93,3559882,571334576145000.0,104199,1428431,0.40130000000000005
2015-02-10,LT,EQ,1572.45,1545.1,1611.0,1532.15,1576.6,1571.7,1571.07,6981365,1096821199970000.1,199079,3660351,0.5243
2015-02-11,LT,EQ,1571.7,1587.0,1623.7,1583.7,1607.4,1612.7,1610.01,3117098,501855670255000.0,103430,1799945,0.5774
2015-02-12,LT,EQ,1612.7,1618.0,1659.0,1605.2,1655.0,1650.05,1626.85,2108189,342970574805000.0,65036,932765,0.4424
2015-02-13,LT,EQ,1650.05,1660.0,1674.0,1650.0,1664.0,1662.15,1663.57,1575712,262130221950000.0,52830,715568,0.45409999999999995
2015-02-16,LT,EQ,1662.15,1665.0,1678.0,1640.1,1654.35,1648.45,1654.09,1117688,184875465820000.0,58659,434409,0.3887
2015-02-18,LT,EQ,1648.45,1654.8,1674.9,1654.0,1663.55,1663.35,1667.06,1458528,243144686610000.0,53438,821750,0.5634
2015-02-19,LT,EQ,1663.35,1668.8,1710.0,1662.4,1709.5,1698.55,1680.62,1872581,314709231525000.0,61105,676392,0.36119999999999997
2015-02-20,LT,EQ,1698.55,1700.0,1714.8,1671.5,1680.6,1677.6,1690.91,3581711,605633907785000.0,101523,2297298,0.6414
2015-02-23,LT,EQ,1677.6,1686.45,1711.9,1679.35,1681.0,1687.0,1697.35,2372609,402715689085000.0,77542,1322638,0.5575
2015-02-24,LT,EQ,1687.0,1691.45,1724.5,1690.05,1722.3,1721.1,1709.81,2124338,363220381635000.0,72081,1081981,0.5093
2015-02-25,LT,EQ,1721.1,1725.0,1734.8,1686.0,1693.9,1697.9,1714.02,1840117,315398899980000.0,63433,949521,0.516
2015-02-26,LT,EQ,1697.9,1699.0,1700.75,1670.0,1690.55,1678.05,1685.55,1911784,322240479375000.0,63238,703618,0.368
2015-02-27,LT,EQ,1678.05,1702.8,1765.0,1700.0,1762.55,1758.95,1747.05,4269703,745936898610000.0,133451,2183744,0.5115
2015-02-28,LT,EQ,1758.95,1780.0,1799.9,1716.0,1759.0,1768.1,1765.88,4728380,834974696340000.0,128660,1172121,0.2479
2015-03-02,LT,EQ,1768.1,1782.0,1850.0,1782.0,1849.9,1846.1,1827.63,4851329,886642569340000.0,160207,2416834,0.49820000000000003
2015-03-03,LT,EQ,1846.1,1850.0,1859.0,1828.1,1852.7,1851.65,1844.18,2377803,438510635200000.0,89197,1024438,0.4308
2015-03-04,LT,EQ,1851.65,1870.0,1893.8,1817.0,1840.0,1837.9,1856.34,3304664,613458832285000.0,86358,1780145,0.5387
2015-03-05,LT,EQ,1837.9,1842.25,1846.45,1795.0,1831.1,1826.05,1819.32,1887700,343433899115000.0,65852,801466,0.42460000000000003
2015-03-09,LT,EQ,1826.05,1817.2,1821.6,1755.0,1757.95,1762.3,1786.06,1577677,281782926390000.0,67441,646151,0.4096
2015-03-10,LT,EQ,1762.3,1769.0,1789.6,1724.05,1758.7,1752.45,1759.2,1778953,312953475980000.0,60650,680858,0.38270000000000004
2015-03-11,LT,EQ,1752.45,1764.85,1765.5,1732.2,1739.0,1739.7,1745.58,1878349,327881083470000.0,69080,963081,0.5127
2015-03-12,LT,EQ,1739.7,1750.0,1765.0,1740.15,1743.85,1747.4,1751.51,1658911,290559818050000.0,53827,1019390,0.6145
2015-03-13,LT,EQ,1747.4,1766.3,1769.35,1683.2,1694.05,1692.15,1717.26,2320083,398419457385000.0,77680,1115755,0.48090000000000005
2015-03-16,LT,EQ,1692.15,1698.0,1709.9,1671.3,1679.85,1679.8,1688.19,1329919,224515794355000.03,53991,564614,0.42450000000000004
2015-03-17,LT,EQ,1679.8,1696.0,1723.0,1683.2,1722.0,1715.65,1702.3,1452061,247183653610000.0,64908,625169,0.4305
2015-03-18,LT,EQ,1715.65,1725.05,1727.5,1692.7,1695.0,1699.05,1711.33,1287386,220313769210000.0,53646,558427,0.4338
2015-03-19,LT,EQ,1699.05,1721.05,1738.95,1670.0,1675.0,1682.4,1715.93,2097375,359894955865000.0,88120,1117394,0.5328
2015-03-20,LT,EQ,1682.4,1683.2,1697.45,1653.05,1674.0,1670.35,1681.35,1685674,283420996820000.0,66108,789846,0.4686
2015-03-23,LT,EQ,1670.35,1682.3,1690.0,1663.0,1674.4,1672.85,1677.55,1121588,188152038710000.0,47532,547777,0.48840000000000006
2015-03-24,LT,EQ,1672.85,1673.55,1688.8,1656.0,1670.6,1672.15,1674.78,1395832,233771125940000.0,44437,611970,0.43840000000000007
2015-03-25,LT,EQ,1672.15,1673.0,1676.85,1626.35,1630.2,1632.75,1642.88,1682841,276469981460000.0,85520,824133,0.4897
2015-03-26,LT,EQ,1632.75,1622.0,1665.0,1613.45,1643.1,1634.45,1641.38,3488192,572545506935000.0,89999,2272056,0.6514
2015-03-27,LT,EQ,1634.45,1650.1,1685.6,1642.0,1682.0,1677.75,1664.51,3183228,529851654695000.0,209334,1969852,0.6188
2015-03-30,LT,EQ,1677.75,1690.0,1734.0,1683.5,1733.8,1728.75,1713.85,2239339,383788662985000.0,121239,1305266,0.5829
2015-03-31,LT,EQ,1728.75,1735.05,1747.0,1711.25,1718.0,1719.65,1727.9,1875722,324105946335000.0,65273,922295,0.4917
2015-04-01,LT,EQ,1719.65,1721.65,1739.1,1718.0,1737.3,1734.25,1730.22,1000220,173060495900000.0,41967,309582,0.3095
2015-04-06,LT,EQ,1734.25,1736.55,1764.3,1722.2,1756.0,1757.9,1742.38,1821386,317355487685000.0,101831,1025916,0.5633
2015-04-07,LT,EQ,1757.9,1770.25,1782.7,1748.25,1770.0,1769.7,1768.02,1428322,252529905894999.97,52290,548443,0.384
2015-04-08,LT,EQ,1769.7,1774.9,1787.25,1761.2,1778.0,1779.45,1777.39,1377962,244917405719999.97,76421,624466,0.4532
2015-04-09,LT,EQ,1779.45,1785.0,1788.0,1755.6,1767.2,1770.8,1770.67,1135253,201015828865000.0,52019,480849,0.4236
2015-04-10,LT,EQ,1770.8,1770.0,1778.0,1750.0,1759.15,1764.0,1762.57,943728,166338282095000.0,45054,400499,0.4244
2015-04-13,LT,EQ,1764.0,1780.25,1807.0,1771.25,1800.6,1803.5,1791.3,1572209,281630148115000.0,59267,648025,0.4122
2015-04-15,LT,EQ,1803.5,1804.0,1819.95,1767.9,1769.3,1787.65,1809.51,1520329,275105210225000.0,63886,820752,0.5399
2015-04-16,LT,EQ,1787.65,1788.0,1788.0,1740.0,1753.5,1754.3,1759.28,1501255,264113478144999.97,66674,690236,0.4598
2015-04-17,LT,EQ,1754.3,1760.1,1766.4,1730.1,1736.9,1739.75,1750.12,998665,174778322780000.0,31316,465634,0.46630000000000005
2015-04-20,LT,EQ,1739.75,1741.9,1741.9,1669.0,1701.7,1698.45,1709.36,1583554,270686336744999.97,71434,819773,0.5177
2015-04-21,LT,EQ,1698.45,1698.0,1720.4,1680.0,1688.75,1688.75,1704.37,1378194,234894907815000.0,56221,665216,0.4827
2015-04-22,LT,EQ,1688.75,1694.8,1752.0,1685.75,1749.2,1745.6,1713.9,1850766,317203020550000.0,91233,899742,0.48610000000000003
2015-04-23,LT,EQ,1745.6,1755.0,1762.4,1713.05,1720.6,1724.1,1735.1,1698155,294647232215000.0,71248,611685,0.3602
2015-04-24,LT,EQ,1724.1,1722.0,1725.8,1670.0,1683.85,1678.6,1689.24,1458168,246319925760000.0,77286,676723,0.46409999999999996
2015-04-27,LT,EQ,1678.6,1679.95,1695.85,1657.5,1666.25,1667.7,1676.58,1850014,310169430290000.0,93155,968624,0.5236
2015-04-28,LT,EQ,1667.7,1684.5,1684.5,1636.0,1661.5,1665.45,1657.54,2207257,365862537375000.0,83545,1159123,0.5251
2015-04-29,LT,EQ,1665.45,1661.6,1672.25,1646.0,1654.05,1655.25,1659.94,1416757,235172699300000.0,66304,603743,0.4261
2015-04-30,LT,EQ,1655.25,1655.8,1656.7,1625.6,1640.05,1631.3,1634.9,2491685,407365814120000.0,80339,1435596,0.5761999999999999
2015-05-04,LT,EQ,1631.3,1640.75,1650.45,1618.1,1632.6,1629.3,1628.01,1637032,266510289275000.0,63458,702502,0.4291
2015-05-05,LT,EQ,1629.3,1635.0,1665.0,1626.75,1641.6,1642.4,1648.01,1423615,234613860785000.0,49362,464711,0.3264
2015-05-06,LT,EQ,1642.4,1642.5,1643.9,1558.2,1566.0,1564.65,1585.72,3229157,512052663650000.0,115139,1828915,0.5664
2015-05-07,LT,EQ,1564.65,1560.0,1585.0,1543.6,1568.0,1568.9,1565.15,2652013,415080726525000.0,174345,1454422,0.5484
2015-05-08,LT,EQ,1568.9,1589.0,1615.0,1581.55,1601.0,1601.25,1602.26,2561524,410422763270000.0,123125,1555307,0.6072
2015-05-11,LT,EQ,1601.25,1611.3,1632.0,1607.75,1616.5,1615.3,1618.56,2058533,333186133095000.0,83010,1151261,0.5593
2015-05-12,LT,EQ,1615.3,1614.9,1614.9,1555.0,1555.0,1559.4,1572.39,2191857,344646034015000.0,137923,1231841,0.562
2015-05-13,LT,EQ,1559.4,1570.05,1595.0,1560.8,1593.95,1589.7,1580.77,1626373,257092381990000.0,74799,597907,0.3676
2015-05-14,LT,EQ,1589.7,1586.15,1591.9,1570.4,1576.1,1576.85,1579.94,1184764,187185291900000.0,51752,545438,0.4604
2015-05-15,LT,EQ,1576.85,1586.85,1602.0,1575.5,1589.0,1591.95,1591.42,1841374,293040473855000.0,71226,867147,0.47090000000000004
2015-05-18,LT,EQ,1591.95,1597.4,1616.3,1589.0,1615.0,1612.35,1603.69,1194770,191604559490000.0,75932,675265,0.5652
2015-05-19,LT,EQ,1612.35,1614.95,1635.0,1609.0,1618.95,1620.7,1622.41,1521198,246800400500000.0,73750,703832,0.46270000000000006
2015-05-20,LT,EQ,1620.7,1627.95,1635.45,1608.0,1610.35,1612.55,1619.61,961762,155767696115000.0,45263,382481,0.39770000000000005
2015-05-21,LT,EQ,1612.55,1620.0,1641.0,1609.35,1640.5,1638.3,1629.51,1634186,266292991194999.97,92478,889537,0.5443
2015-05-22,LT,EQ,1638.3,1640.0,1662.0,1632.8,1653.1,1653.45,1650.61,1765110,291350180760000.0,97909,967531,0.5481
2015-05-25,LT,EQ,1653.45,1649.8,1649.8,1625.0,1631.0,1630.25,1633.68,931623,152197795380000.0,32380,503874,0.5409
2015-05-26,LT,EQ,1630.25,1636.7,1636.7,1608.5,1618.5,1618.4,1619.11,1373020,222306786755000.03,74799,883672,0.6436000000000001
2015-05-27,LT,EQ,1618.4,1620.0,1645.9,1609.25,1644.85,1635.4,1627.19,1050392,170918732160000.0,55847,528154,0.5028
2015-05-28,LT,EQ,1635.4,1637.1,1640.85,1605.0,1635.0,1626.75,1626.08,1755497,285457511315000.0,54007,887003,0.5053
2015-05-29,LT,EQ,1626.75,1630.5,1669.75,1625.7,1660.0,1654.45,1652.75,2794379,461842032555000.0,143709,1893319,0.6775
2015-06-01,LT,EQ,1654.45,1674.0,1709.0,1643.0,1702.0,1705.55,1684.78,3591205,605037510960000.0,100176,1797214,0.5004
2015-06-02,LT,EQ,1705.55,1711.0,1717.8,1667.0,1671.0,1673.55,1693.24,2915736,493702924689999.94,100159,1577252,0.5409
2015-06-03,LT,EQ,1673.55,1675.0,1687.55,1644.0,1659.0,1653.65,1662.07,2139998,355682158410000.0,71755,1138754,0.5321
2015-06-04,LT,EQ,1653.65,1658.0,1680.0,1645.55,1671.05,1662.45,1662.91,1311447,218082435340000.0,68474,593843,0.45280000000000004
2015-06-05,LT,EQ,1662.45,1660.0,1704.0,1658.75,1686.95,1683.6,1684.41,1603220,270047814535000.0,58293,833526,0.5199
2015-06-08,LT,EQ,1683.6,1683.7,1706.0,1671.1,1671.1,1678.75,1689.36,1419688,239837041550000.0,53259,721183,0.508
2015-06-09,LT,EQ,1678.75,1675.95,1685.8,1656.0,1667.4,1666.9,1669.38,944487,157671138715000.0,36505,407580,0.4315
2015-06-10,LT,EQ,1666.9,1671.0,1717.9,1670.0,1708.0,1706.05,1705.65,1592872,271688162094999.97,70247,767591,0.4819
2015-06-11,LT,EQ,1706.05,1714.9,1724.45,1670.25,1675.9,1676.15,1693.77,1987530,336642416015000.0,85100,1028144,0.5173
2015-06-12,LT,EQ,1676.15,1674.6,1683.2,1650.0,1663.0,1657.45,1662.83,1223406,203431118755000.0,57015,548910,0.4487
2015-06-15,LT,EQ,1657.45,1665.2,1694.4,1652.0,1667.0,1668.4,1677.75,1133848,190231536755000.0,54291,352340,0.31070000000000003
2015-06-16,LT,EQ,1668.4,1670.0,1685.0,1655.85,1681.3,1677.4,1669.65,1362420,227476897115000.0,49707,640599,0.47020000000000006
2015-06-17,LT,EQ,1677.4,1686.0,1722.5,1676.0,1711.0,1710.85,1701.99,2656072,452061025385000.06,84855,1712741,0.6448
2015-06-18,LT,EQ,1710.85,1715.0,1729.5,1708.75,1722.0,1717.15,1719.57,1894773,325818544035000.0,49505,1067766,0.5635
2015-06-19,LT,EQ,1717.15,1725.0,1742.1,1707.25,1719.8,1716.1,1727.33,1417488,244847098235000.0,57717,746047,0.5263
2015-06-22,LT,EQ,1716.1,1725.0,1739.0,1716.55,1732.0,1732.5,1728.92,1075654,185971773245000.0,45011,488555,0.45420000000000005
2015-06-23,LT,EQ,1732.5,1741.0,1772.0,1737.5,1769.95,1766.55,1762.08,1567152,276144143925000.0,55324,779246,0.4972
2015-06-24,LT,EQ,1766.55,1768.0,1774.7,1745.0,1749.1,1753.25,1762.03,1211062,213393074555000.0,45589,562771,0.4647
2015-06-25,LT,EQ,1753.25,1740.1,1817.0,1740.1,1814.75,1809.75,1789.42,2801164,501245573014999.94,83484,1493204,0.5331
2015-06-26,LT,EQ,1809.75,1803.6,1804.0,1775.0,1779.0,1780.7,1784.84,1212036,216329571975000.0,49215,546751,0.4511
2015-06-29,LT,EQ,1780.7,1747.0,1795.0,1719.0,1795.0,1790.55,1762.93,2073535,365550650580000.0,83995,877223,0.42310000000000003
2015-06-30,LT,EQ,1790.55,1785.6,1808.9,1768.0,1783.2,1782.8,1781.8,2051118,365468852285000.0,72445,1161830,0.5664
2015-07-01,LT,EQ,1782.8,1782.95,1819.0,1782.95,1810.1,1811.7,1808.95,1647528,298029244675000.0,77584,859086,0.5214
2015-07-02,LT,EQ,1811.7,1812.0,1818.0,1792.0,1802.1,1800.35,1804.51,890505,160692851995000.0,45498,364300,0.40909999999999996
2015-07-03,LT,EQ,1800.35,1800.0,1825.0,1792.5,1806.9,1807.3,1811.43,1220634,221109504535000.0,50131,446026,0.3654
2015-07-06,LT,EQ,1807.3,1775.05,1821.5,1775.0,1820.0,1816.05,1800.11,1353008,243555781919999.97,48306,642910,0.47520000000000007
2015-07-07,LT,EQ,1816.05,1816.95,1824.0,1795.2,1813.25,1811.35,1812.75,1152655,208947643415000.0,54096,591988,0.5136000000000001
2015-07-08,LT,EQ,1811.35,1790.0,1814.7,1770.0,1810.0,1806.45,1796.51,1590594,285751755585000.0,78686,689898,0.4337
2015-07-09,LT,EQ,1806.45,1815.25,1851.0,1815.25,1849.7,1848.9,1839.99,1925539,354296928590000.0,74757,1016458,0.5279
2015-07-10,LT,EQ,1848.9,1850.0,1880.0,1849.55,1879.0,1876.4,1867.04,1797940,335681874775000.0,83086,947227,0.5268
2015-07-13,LT,EQ,1876.4,1876.4,1880.0,1844.0,1860.6,1857.7,1860.35,1440265,267939874100000.0,55565,617766,0.4289
2015-07-14,LT,EQ,1857.7,1859.7,1871.95,1851.1,1854.0,1857.55,1864.34,1113052,207511046760000.0,72654,566384,0.5089
2015-07-15,LT,EQ,1857.55,1865.0,1880.0,1862.45,1869.6,1869.4,1873.92,1171674,219562829530000.03,61938,641193,0.5472
2015-07-16,LT,EQ,1869.4,1870.0,1877.0,1857.0,1875.05,1868.05,1866.02,1416271,264278558169999.97,98689,869893,0.6142000000000001
2015-07-17,LT,EQ,1868.05,1870.9,1888.0,1864.05,1869.5,1871.6,1874.34,1675686,314080746045000.0,97379,821864,0.4905
2015-07-20,LT,EQ,1871.6,1873.0,1879.9,1850.0,1869.2,1867.3,1863.81,1103150,205606106545000.0,71749,623777,0.5655
2015-07-21,LT,EQ,1867.3,1869.9,1883.0,1838.1,1841.0,1844.95,1861.33,870388,162007786755000.0,38809,425353,0.48869999999999997
2015-07-22,LT,EQ,1844.95,1843.6,1868.0,1831.05,1857.6,1854.45,1854.05,1095483,203107887900000.0,52404,653660,0.5967
2015-07-23,LT,EQ,1854.45,1860.0,1864.55,1823.0,1830.0,1831.05,1841.03,1340930,246868698750000.0,76964,829082,0.6183
2015-07-24,LT,EQ,1831.05,1835.0,1836.95,1797.05,1807.0,1802.35,1814.0,1324186,240207942100000.0,70195,855516,0.6461
2015-07-27,LT,EQ,1802.35,1797.1,1798.0,1737.85,1748.0,1743.35,1755.64,2371187,416294468185000.0,128796,1667452,0.7031999999999999
2015-07-28,LT,EQ,1743.35,1750.0,1772.0,1743.65,1761.5,1758.95,1757.06,1237631,217459488190000.0,79889,762849,0.6164000000000001
2015-07-29,LT,EQ,1758.95,1766.8,1798.45,1750.05,1791.0,1790.3,1773.85,1125141,199582750965000.0,69438,606920,0.5394
2015-07-30,LT,EQ,1790.3,1805.0,1810.0,1768.45,1773.35,1773.75,1783.76,1747469,311706661860000.0,53467,1121054,0.6415000000000001
2015-07-31,LT,EQ,1773.75,1784.5,1815.85,1766.0,1790.0,1791.25,1788.53,1921782,343716304455000.0,72494,709812,0.3694
2015-08-03,LT,EQ,1791.25,1710.05,1784.0,1704.05,1777.0,1779.4,1756.14,3302208,579913360285000.0,134627,1513206,0.4582
2015-08-04,LT,EQ,1779.4,1780.0,1794.8,1759.0,1771.05,1774.75,1773.95,1403479,248970039355000.03,76453,725000,0.5166
2015-08-05,LT,EQ,1774.75,1774.75,1791.9,1769.1,1779.1,1779.6,1780.46,1034768,184236115985000.0,60708,480669,0.4645
2015-08-06,LT,EQ,1779.6,1777.1,1836.8,1775.0,1832.0,1830.75,1808.01,1873194,338674680665000.0,120324,1019520,0.5443
2015-08-07,LT,EQ,1830.75,1830.0,1844.0,1816.1,1831.0,1833.45,1831.49,1578900,289174733770000.0,93514,798483,0.5057
2015-08-10,LT,EQ,1833.45,1831.55,1844.2,1806.1,1826.95,1820.75,1829.16,1444650,264248906830000.03,52079,969774,0.6713
2015-08-11,LT,EQ,1820.75,1822.2,1824.9,1782.0,1804.0,1801.15,1797.15,1105902,198747183060000.0,72324,572247,0.5174000000000001
2015-08-12,LT,EQ,1801.15,1792.55,1792.7,1752.0,1764.0,1762.5,1770.44,1652542,292572401520000.0,95919,1091403,0.6604000000000001
2015-08-13,LT,EQ,1762.5,1762.5,1793.95,1748.0,1770.0,1760.15,1761.02,2417447,425717026700000.0,79941,1780114,0.7364
2015-08-14,LT,EQ,1760.15,1778.75,1804.75,1750.05,1801.65,1799.5,1784.08,1303972,232638501325000.0,62405,747398,0.5732
2015-08-17,LT,EQ,1799.5,1792.9,1800.0,1765.55,1777.5,1780.35,1781.31,1005817,179166887290000.0,46605,539801,0.5367000000000001
2015-08-18,LT,EQ,1780.35,1793.2,1814.95,1783.1,1795.05,1800.15,1801.12,1382582,249019383519999.97,57490,718706,0.5197999999999999
2015-08-19,LT,EQ,1800.15,1799.9,1820.0,1786.0,1812.1,1814.7,1807.96,1084061,195993934045000.0,54929,530138,0.489
2015-08-20,LT,EQ,1814.7,1795.0,1819.0,1764.0,1786.05,1781.85,1786.43,1355292,242112883115000.0,60130,802891,0.5924
2015-08-21,LT,EQ,1781.85,1755.0,1755.0,1725.0,1738.25,1740.0,1738.22,2058603,357830374020000.0,92017,1391786,0.6761
2015-08-24,LT,EQ,1740.0,1698.0,1698.0,1605.0,1622.6,1631.55,1664.72,3206595,533808822385000.06,98539,1911108,0.596
2015-08-25,LT,EQ,1631.55,1649.95,1665.5,1575.0,1636.0,1624.65,1616.73,3624377,585964041385000.0,118134,2028161,0.5596
2015-08-26,LT,EQ,1624.65,1627.9,1642.5,1584.6,1593.7,1592.2,1612.24,2279245,367469201875000.0,103546,1198903,0.526
2015-08-27,LT,EQ,1592.2,1630.0,1638.0,1590.1,1616.85,1620.05,1610.53,4324511,696475492335000.0,123594,2968254,0.6864
2015-08-28,LT,EQ,1620.05,1639.9,1655.0,1605.2,1616.9,1616.45,1629.44,2371554,386430092105000.0,81430,1232279,0.5196000000000001
2015-08-31,LT,EQ,1616.45,1617.0,1630.0,1599.0,1605.0,1602.9,1611.93,1697449,273616989900000.0,72158,1017131,0.5992000000000001
2015-09-01,LT,EQ,1602.9,1580.0,1587.0,1538.5,1560.0,1557.9,1561.66,3194059,498803478930000.0,117793,1907193,0.5971000000000001
2015-09-02,LT,EQ,1557.9,1584.0,1584.0,1519.95,1530.0,1527.65,1544.75,3104767,479609531270000.0,177506,1825312,0.5879
2015-09-03,LT,EQ,1527.65,1542.3,1572.0,1537.6,1571.0,1568.8,1558.37,2340133,364679919435000.0,68519,1371051,0.5859000000000001
2015-09-04,LT,EQ,1568.8,1558.9,1564.7,1520.0,1532.7,1533.85,1541.71,2175139,335343770325000.0,81697,1232236,0.5665
2015-09-07,LT,EQ,1533.85,1539.55,1551.0,1504.0,1504.0,1509.5,1524.52,1221088,186157396395000.0,78884,516208,0.4227
2015-09-08,LT,EQ,1509.5,1515.0,1569.0,1490.0,1565.1,1564.5,1536.63,1848169,283996015075000.0,71936,746856,0.40409999999999996
2015-09-09,LT,EQ,1564.5,1585.5,1597.5,1560.0,1591.0,1592.5,1582.17,2313243,365993438175000.0,115600,1201807,0.5195000000000001
2015-09-10,LT,EQ,1592.5,1571.4,1625.0,1555.45,1623.0,1615.35,1590.72,1960302,311828933895000.0,90817,928405,0.4736
2015-09-11,LT,EQ,1615.35,1625.0,1629.6,1592.55,1597.65,1602.95,1608.18,1580470,254168627719999.97,67772,714125,0.4518
2015-09-14,LT,EQ,1602.95,1606.65,1619.0,1588.0,1615.0,1605.95,1603.05,1042741,167156848655000.0,49829,432776,0.41500000000000004
2015-09-15,LT,EQ,1605.95,1606.0,1614.4,1550.0,1553.0,1558.15,1569.85,2781264,436615853610000.06,115064,1599004,0.5749000000000001
2015-09-16,LT,EQ,1558.15,1572.0,1572.6,1535.2,1545.1,1548.7,1548.82,2516215,389716035220000.0,116850,1279244,0.5084000000000001
2015-09-18,LT,EQ,1548.7,1561.0,1584.0,1535.05,1539.2,1540.6,1560.8,2015815,314627410230000.0,82333,971648,0.48200000000000004
2015-09-21,LT,EQ,1540.6,1530.0,1557.35,1527.5,1551.0,1550.25,1544.44,1614030,249276907690000.0,63156,699264,0.43320000000000003
2015-09-22,LT,EQ,1550.25,1560.3,1561.9,1480.25,1485.2,1484.95,1508.17,3283591,495220363810000.06,136412,1978324,0.6025
2015-09-23,LT,EQ,1484.95,1473.0,1504.0,1447.25,1494.0,1495.3,1483.89,2765642,410391946155000.0,118767,1325269,0.4792
2015-09-24,LT,EQ,1495.3,1487.4,1487.4,1460.0,1463.0,1462.45,1468.92,2225169,326859153990000.0,113688,1149884,0.5168
2015-09-28,LT,EQ,1462.45,1464.0,1469.05,1425.6,1430.0,1430.05,1448.34,2494585,361300427035000.0,90999,1465736,0.5876
2015-09-29,LT,EQ,1430.05,1420.0,1465.0,1412.35,1442.55,1446.25,1440.26,3051244,439459907505000.0,123421,1233512,0.4043
2015-09-30,LT,EQ,1446.25,1464.8,1469.0,1446.4,1465.0,1466.25,1459.45,2191752,319875432000000.0,68459,1147281,0.5235000000000001
2015-10-01,LT,EQ,1466.25,1483.0,1494.65,1462.1,1489.0,1490.1,1481.67,1804581,267379171694999.97,72707,733941,0.4067
